group_id,long_weekend_date,long_weekend_days,strategy_weekend_days,cost_days
50116,2017-10-04,1,7,2
28652,2017-10-04,1,7,2
66550,2017-10-04,1,7,2
839,2017-10-04,1,7,2
3205,2017-10-04,1,7,2
15129,2017-10-04,1,7,2
25852,2017-10-04,1,7,2
59011,2017-10-04,1,7,2
2664,2017-10-04,1,7,2
15538,2017-10-04,1,7,2
64694,2017-10-04,1,7,2
36525,2017-10-04,1,7,2
25445,2017-10-04,1,7,2
67357,2017-10-04,1,7,2
60824,2017-10-04,1,7,2
60257,2017-10-04,1,7,2
26279,2017-10-04,1,7,2
42964,2017-10-04,1,7,2
11306,2017-10-04,1,7,2
57097,2017-10-04,1,7,2
294,2017-10-04,1,7,2
17827,2017-10-04,1,7,2
35677,2017-10-04,1,7,2
20636,2017-10-04,1,7,2
39597,2017-10-04,1,7,2
53033,2017-10-04,1,7,2
36640,2017-10-04,1,7,2
26766,2017-10-04,1,7,2
50538,2017-10-04,1,7,2
36197,2017-10-04,1,7,2
30911,2017-10-04,1,7,2
44362,2017-10-04,1,7,2
10348,2017-10-04,1,7,2
5888,2017-10-04,1,7,2
241,2017-10-04,1,7,2
66880,2017-10-04,1,7,2
41585,2017-10-04,1,7,2
37346,2017-10-04,1,7,2
46907,2017-10-04,1,7,2
17942,2017-10-04,1,7,2
31885,2017-10-04,1,7,2
43589,2017-10-04,1,7,2
50884,2017-10-04,1,7,2
13099,2017-10-04,1,7,2
31509,2017-10-04,1,7,2
31707,2017-10-04,1,7,2
1049,2017-10-04,1,7,2
6554,2017-10-04,1,7,2
58203,2017-10-04,1,7,2
44089,2017-10-04,1,7,2
56674,2017-10-04,1,7,2
41580,2017-10-04,1,7,2
12820,2017-10-04,1,7,2
15371,2017-10-04,1,7,2
64828,2017-10-04,1,7,2
39506,2017-10-04,1,7,2
51887,2017-10-04,1,7,2
42454,2017-10-04,1,7,2
17770,2017-10-04,1,7,2
38672,2017-10-04,1,7,2
65646,2017-10-04,1,7,2
29445,2017-10-04,1,7,2
17728,2017-10-04,1,7,2
23274,2017-10-04,1,7,2
58632,2017-10-04,1,7,2
43804,2017-10-04,1,7,2
36248,2017-10-04,1,7,2
8960,2017-10-04,1,7,2
3091,2017-10-04,1,7,2
29785,2017-10-04,1,7,2
22044,2017-10-04,1,7,2
58549,2017-10-04,1,7,2
34657,2017-10-04,1,7,2
54829,2017-10-04,1,7,2
18964,2017-10-04,1,7,2
8033,2017-10-04,1,7,2
45682,2017-10-04,1,7,2
26591,2017-10-04,1,7,2
45069,2017-10-04,1,7,2
45245,2017-10-04,1,7,2
32748,2017-10-04,1,7,2
62993,2017-10-04,1,7,2
29460,2017-10-04,1,7,2
46479,2017-10-04,1,7,2
36302,2017-10-04,1,7,2
31588,2017-10-04,1,7,2
15424,2017-12-30,3,3,0
30170,2017-12-30,3,3,0
25351,2017-12-30,3,3,0
42251,2017-12-30,3,3,0
24714,2017-12-30,3,3,0
38058,2017-12-30,3,3,0
20085,2017-12-30,3,3,0
30142,2017-12-30,3,3,0
36503,2017-12-30,3,3,0
65425,2017-12-30,3,3,0
30740,2017-12-30,3,3,0
48207,2017-12-30,3,3,0
15459,2017-12-30,3,3,0
50654,2017-12-30,3,3,0
673,2017-12-30,3,3,0
28805,2017-12-30,3,3,0
43666,2017-12-30,3,3,0
54822,2017-12-30,3,3,0
28869,2017-12-30,3,3,0
65439,2017-12-30,3,3,0
44650,2017-12-30,3,3,0
26858,2017-12-30,3,3,0
21520,2017-12-30,3,3,0
27233,2017-12-30,3,3,0
50401,2017-12-30,3,3,0
68157,2017-10-07,4,4,0
12220,2017-10-07,4,4,0
46423,2017-10-07,4,4,0
15500,2017-10-07,4,4,0
30203,2017-10-07,4,4,0
37322,2017-10-07,4,4,0
21727,2017-10-07,4,4,0
19004,2017-10-07,4,4,0
62069,2017-10-07,4,4,0
15690,2017-10-07,4,4,0
33150,2017-10-07,4,4,0
19025,2017-10-07,4,4,0
30754,2017-10-07,4,4,0
17080,2017-10-07,4,4,0
25796,2017-10-07,4,4,0
19385,2017-10-07,4,4,0
22145,2017-10-07,4,4,0
3668,2017-10-07,4,4,0
11419,2017-10-07,4,4,0
58376,2017-10-07,4,4,0
35936,2017-10-07,4,4,0
67092,2017-10-07,4,4,0
19262,2017-10-07,4,4,0
6992,2017-10-07,4,4,0
59057,2017-10-07,4,4,0
32426,2017-10-07,4,4,0
28750,2017-10-07,4,4,0
48773,2017-10-07,4,4,0
61240,2017-10-07,4,4,0
5051,2017-10-07,4,4,0
37757,2017-10-07,4,4,0
68326,2017-10-07,4,4,0
330,2017-10-07,4,4,0
29250,2017-10-07,4,4,0
67397,2017-10-07,4,4,0
29997,2017-12-30,3,3,0
46711,2017-12-30,3,3,0
56258,2017-12-30,3,3,0
13482,2017-12-30,3,3,0
43217,2017-12-30,3,3,0
68180,2017-12-30,3,3,0
60364,2017-12-30,3,3,0
30769,2017-12-30,3,3,0
46346,2017-12-30,3,3,0
62915,2017-12-30,3,3,0
23346,2017-12-30,3,3,0
64596,2017-12-30,3,3,0
55351,2017-10-04,1,7,2
19066,2017-10-04,1,7,2
16887,2017-10-04,1,7,2
20279,2017-10-04,1,7,2
27169,2017-10-04,1,7,2
11714,2017-10-04,1,7,2
64459,2017-10-04,1,7,2
59838,2017-10-07,4,4,0
58206,2017-10-07,4,4,0
36025,2017-10-07,4,4,0
33443,2017-10-07,4,4,0
24399,2017-10-07,4,4,0
16435,2017-10-07,4,4,0
55678,2017-10-07,4,4,0
34865,2017-10-07,4,4,0
61151,2017-10-07,4,4,0
40312,2017-10-07,4,4,0
32375,2017-10-07,4,4,0
51329,2017-10-07,4,4,0
17652,2017-10-07,4,4,0
29665,2017-10-07,4,4,0
11214,2017-10-07,4,4,0
53269,2017-10-07,4,4,0
24967,2017-10-07,4,4,0
62525,2017-10-07,4,4,0
41057,2017-10-07,4,4,0
3347,2017-10-07,4,4,0
37603,2017-10-07,4,4,0
27243,2017-10-07,4,4,0
58334,2017-10-07,4,4,0
24564,2017-10-07,4,4,0
4877,2017-10-07,4,4,0
14230,2017-10-07,4,4,0
45365,2017-10-07,4,4,0
15917,2017-10-07,4,4,0
30601,2017-10-07,4,4,0
37722,2017-10-07,4,4,0
3975,2017-10-07,4,4,0
23492,2017-10-07,4,4,0
26639,2017-10-07,4,4,0
31527,2017-10-07,4,4,0
28549,2017-10-07,4,4,0
7429,2017-10-07,4,4,0
26644,2017-10-07,4,4,0
20946,2017-10-07,4,4,0
583,2016-12-31,3,3,0
23445,2016-12-31,3,3,0
2481,2016-12-31,3,3,0
57634,2016-12-31,3,3,0
19121,2016-12-31,3,3,0
13351,2016-12-31,3,3,0
62840,2016-12-31,3,3,0
50559,2016-12-31,3,3,0
2052,2016-12-31,3,3,0
63899,2017-01-27,6,10,2
38336,2017-01-27,6,10,2
3,2017-01-27,6,10,2
28375,2017-01-27,6,10,2
50909,2017-01-27,6,10,2
38811,2017-01-27,6,10,2
9846,2017-01-27,6,10,2
67601,2017-01-27,6,10,2
6267,2017-01-27,6,10,2
53651,2017-01-27,6,10,2
36324,2017-01-27,6,10,2
8481,2017-01-27,6,10,2
62566,2017-01-27,6,10,2
32976,2017-01-27,6,10,2
63052,2017-01-27,6,10,2
64823,2017-01-27,6,10,2
47332,2017-01-27,6,10,2
47993,2017-01-27,6,10,2
43452,2017-01-27,6,10,2
21410,2017-01-27,6,10,2
65999,2017-01-27,6,10,2
6773,2017-01-27,6,10,2
23796,2017-01-27,6,10,2
8136,2017-01-27,6,10,2
60713,2017-01-27,6,10,2
43227,2017-01-27,6,10,2
56024,2017-01-27,6,10,2
14954,2017-01-27,6,10,2
45848,2017-01-27,6,10,2
21353,2017-01-27,6,10,2
67609,2017-01-27,6,10,2
32270,2017-01-27,6,10,2
35271,2017-01-27,6,10,2
28660,2017-01-27,6,10,2
45257,2017-01-27,6,10,2
31669,2017-01-27,6,10,2
63154,2017-01-27,6,10,2
60379,2017-01-27,6,10,2
66875,2017-01-27,6,10,2
183,2017-02-25,4,9,3
55526,2017-02-25,4,9,3
23249,2017-02-25,4,9,3
7689,2017-02-25,4,9,3
4792,2017-02-25,4,9,3
62273,2017-02-25,4,9,3
19241,2017-02-25,4,9,3
31120,2017-02-25,4,9,3
4434,2017-02-25,4,9,3
16567,2017-02-25,4,9,3
25413,2017-02-25,4,9,3
35455,2017-02-25,4,9,3
58223,2017-02-25,4,9,3
30852,2017-02-25,4,9,3
65892,2017-02-25,4,9,3
52284,2017-02-25,4,9,3
6874,2017-02-25,4,9,3
65037,2017-02-25,4,9,3
22152,2017-02-25,4,9,3
4310,2017-02-25,4,9,3
63489,2017-02-25,4,9,3
52571,2017-02-25,4,9,3
52411,2017-02-25,4,9,3
19008,2017-02-25,4,9,3
18857,2017-02-25,4,9,3
6589,2017-02-25,4,9,3
57741,2017-02-25,4,9,3
60555,2017-02-25,4,9,3
56398,2017-02-25,4,9,3
11573,2017-02-25,4,9,3
9804,2017-02-25,4,9,3
22522,2017-02-25,4,9,3
25054,2017-02-25,4,9,3
11913,2017-02-25,4,9,3
12256,2017-02-25,4,9,3
67965,2017-02-25,4,9,3
67114,2017-02-25,4,9,3
67126,2017-02-25,4,9,3
42792,2017-04-01,4,9,3
67679,2017-04-01,4,9,3
57505,2017-04-01,4,9,3
62603,2017-04-01,4,9,3
56137,2017-04-01,4,9,3
36287,2017-04-01,4,9,3
5125,2017-04-01,4,9,3
50108,2017-04-01,4,9,3
13098,2017-04-01,4,9,3
2352,2017-04-01,4,9,3
22835,2017-04-01,4,9,3
38427,2017-04-01,4,9,3
38802,2017-04-01,4,9,3
53745,2017-04-01,4,9,3
28794,2017-04-01,4,9,3
10646,2017-04-01,4,9,3
33602,2017-04-01,4,9,3
30549,2017-04-01,4,9,3
32758,2017-04-01,4,9,3
57122,2017-04-01,4,9,3
20881,2017-04-01,4,9,3
31741,2017-04-01,4,9,3
42034,2017-04-01,4,9,3
40731,2017-04-01,4,9,3
50833,2017-04-01,4,9,3
53409,2017-04-01,4,9,3
53236,2017-04-01,4,9,3
38629,2017-04-01,4,9,3
21312,2017-04-01,4,9,3
24297,2017-04-01,4,9,3
66218,2017-04-01,4,9,3
29120,2017-04-01,4,9,3
28846,2017-04-01,4,9,3
61744,2017-04-01,4,9,3
33044,2017-04-01,4,9,3
55618,2017-04-01,4,9,3
55303,2017-04-01,4,9,3
35820,2017-04-29,3,9,4
8107,2017-04-29,3,9,4
17234,2017-04-29,3,9,4
23090,2017-04-29,3,9,4
38519,2017-04-29,3,9,4
61184,2017-04-29,3,9,4
40748,2017-04-29,3,9,4
64210,2017-04-29,3,9,4
54089,2017-04-29,3,9,4
11237,2017-04-29,3,9,4
27257,2017-04-29,3,9,4
32216,2017-04-29,3,9,4
13638,2017-04-29,3,9,4
54068,2017-04-29,3,9,4
47271,2017-04-29,3,9,4
45467,2017-04-29,3,9,4
17273,2017-04-29,3,9,4
64307,2017-04-29,3,9,4
33132,2017-04-29,3,9,4
47665,2017-04-29,3,9,4
42628,2017-04-29,3,9,4
51432,2017-04-29,3,9,4
43532,2017-04-29,3,9,4
1607,2017-04-29,3,9,4
57556,2017-04-29,3,9,4
54176,2017-04-29,3,9,4
18720,2017-04-29,3,9,4
15188,2017-04-29,3,9,4
12655,2017-05-27,6,9,3
64403,2017-05-27,6,9,3
59376,2017-05-27,6,9,3
77,2017-05-27,6,9,3
1465,2017-05-27,6,9,3
21476,2017-05-27,6,9,3
12312,2017-05-27,6,9,3
64953,2017-05-27,6,9,3
30819,2017-05-27,6,9,3
47381,2017-05-27,6,9,3
48137,2017-05-27,6,9,3
391,2017-05-27,6,9,3
64494,2017-05-27,6,9,3
35456,2017-05-27,6,9,3
62796,2017-05-27,6,9,3
29938,2017-05-27,6,9,3
35672,2017-05-27,6,9,3
48177,2017-05-27,6,9,3
45884,2017-05-27,6,9,3
28420,2017-05-27,6,9,3
44355,2017-05-27,6,9,3
41619,2017-05-27,6,9,3
29465,2017-05-27,6,9,3
637,2017-05-27,6,9,3
12023,2017-05-27,6,9,3
44845,2017-05-27,6,9,3
38794,2017-05-27,6,9,3
36146,2017-05-27,6,9,3
38109,2017-05-27,6,9,3
58165,2017-05-27,6,9,3
32727,2017-05-27,6,9,3
34690,2017-05-27,6,9,3
23013,2017-05-27,6,9,3
12326,2017-05-27,6,9,3
37885,2017-05-27,6,9,3
63043,2017-05-27,6,9,3
56656,2017-05-27,6,9,3
655,2017-05-27,6,9,3
44325,2017-05-27,6,9,3
33313,2017-05-27,6,9,3
22268,2017-05-27,6,9,3
13404,2017-05-27,6,9,3
54303,2017-05-27,6,9,3
8015,2017-05-27,6,9,3
53303,2017-05-27,6,9,3
5611,2017-05-27,6,9,3
30207,2017-05-27,6,9,3
9320,2017-05-27,6,9,3
15975,2017-05-27,6,9,3
54862,2017-05-27,6,9,3
63511,2017-05-27,6,9,3
5512,2017-05-27,6,9,3
60688,2017-05-27,6,9,3
51346,2017-05-27,6,9,3
21525,2017-05-27,6,9,3
67997,2017-05-27,6,9,3
22263,2017-05-27,6,9,3
23351,2017-05-27,6,9,3
50811,2017-05-27,6,9,3
27803,2017-05-27,6,9,3
1546,2017-05-27,6,9,3
63610,2017-05-27,6,9,3
35331,2017-05-27,6,9,3
2268,2017-05-27,6,9,3
6598,2017-05-27,6,9,3
615,2017-05-27,6,9,3
9183,2017-05-27,6,9,3
49530,2017-05-27,6,9,3
14817,2017-05-27,6,9,3
1655,2017-05-27,6,9,3
21728,2017-05-27,6,9,3
27677,2017-05-27,6,9,3
3221,2017-05-27,6,9,3
30732,2017-05-27,6,9,3
55935,2017-05-27,6,9,3
45721,2017-05-27,6,9,3
4576,2017-05-27,6,9,3
56720,2017-10-04,1,7,2
23022,2017-10-04,1,7,2
9122,2017-10-04,1,7,2
15530,2017-10-04,1,7,2
63213,2017-10-04,1,7,2
34611,2017-10-04,1,7,2
53872,2017-10-04,1,7,2
13779,2017-10-04,1,7,2
47506,2017-10-04,1,7,2
21467,2017-10-04,1,7,2
27026,2017-10-04,1,7,2
55063,2017-10-04,1,7,2
33622,2017-10-04,1,7,2
60170,2017-10-04,1,7,2
27216,2017-10-04,1,7,2
25471,2017-10-04,1,7,2
9979,2017-10-04,1,7,2
34404,2017-10-04,1,7,2
50445,2017-10-04,1,7,2
56073,2017-10-04,1,7,2
17507,2017-10-04,1,7,2
13639,2017-10-04,1,7,2
16268,2017-10-04,1,7,2
7455,2017-10-04,1,7,2
4367,2017-10-04,1,7,2
28525,2017-10-04,1,7,2
41693,2017-10-04,1,7,2
67583,2017-10-04,1,7,2
26620,2017-10-04,1,7,2
63123,2017-10-04,1,7,2
62829,2017-10-04,1,7,2
12225,2017-10-04,1,7,2
60495,2017-10-04,1,7,2
11559,2017-10-04,1,7,2
59665,2017-10-04,1,7,2
20643,2017-10-04,1,7,2
1723,2017-10-04,1,7,2
58391,2017-10-04,1,7,2
51947,2017-10-04,1,7,2
13289,2017-10-04,1,7,2
44911,2017-10-04,1,7,2
34791,2017-10-04,1,7,2
60942,2017-10-04,1,7,2
344,2017-10-04,1,7,2
250,2017-10-04,1,7,2
61786,2017-10-04,1,7,2
12949,2017-10-04,1,7,2
20369,2017-10-04,1,7,2
67991,2017-10-04,1,7,2
32776,2017-10-04,1,7,2
29964,2017-10-04,1,7,2
29831,2017-10-04,1,7,2
49550,2017-10-04,1,7,2
15476,2017-10-04,1,7,2
32725,2017-10-04,1,7,2
32300,2017-10-04,1,7,2
51633,2017-10-04,1,7,2
36609,2017-10-04,1,7,2
11131,2017-10-04,1,7,2
9752,2017-10-04,1,7,2
48387,2017-10-04,1,7,2
364,2017-10-04,1,7,2
37908,2017-10-04,1,7,2
67074,2017-10-04,1,7,2
63714,2017-10-04,1,7,2
10191,2017-10-04,1,7,2
33105,2017-10-04,1,7,2
7953,2017-10-04,1,7,2
17342,2017-10-04,1,7,2
41944,2017-10-04,1,7,2
38307,2017-10-04,1,7,2
33929,2017-10-04,1,7,2
46188,2017-10-04,1,7,2
14835,2017-10-04,1,7,2
50954,2017-10-04,1,7,2
46716,2017-10-04,1,7,2
34930,2017-10-04,1,7,2
31786,2017-10-04,1,7,2
1418,2017-10-04,1,7,2
37667,2017-12-30,3,3,0
56240,2017-12-30,3,3,0
27775,2017-12-30,3,3,0
7519,2017-12-30,3,3,0
19112,2017-12-30,3,3,0
66957,2017-12-30,3,3,0
64845,2017-12-30,3,3,0
46430,2017-12-30,3,3,0
8899,2017-12-30,3,3,0
38210,2017-12-30,3,3,0
41780,2017-12-30,3,3,0
58821,2017-12-30,3,3,0
41254,2017-12-30,3,3,0
19642,2017-12-30,3,3,0
32482,2017-12-30,3,3,0
59689,2017-12-30,3,3,0
20118,2017-12-30,3,3,0
62269,2017-12-30,3,3,0
47822,2017-12-30,3,3,0
33387,2017-12-30,3,3,0
37334,2017-12-30,3,3,0
47695,2017-12-30,3,3,0
52352,2017-12-30,3,3,0
31806,2017-12-30,3,3,0
30486,2017-12-30,3,3,0
44836,2017-12-30,3,3,0
36239,2017-12-30,3,3,0
24747,2017-12-30,3,3,0
2940,2017-12-30,3,3,0
24744,2017-12-30,3,3,0
51388,2017-12-30,3,3,0
21084,2017-12-30,3,3,0
12095,2017-12-30,3,3,0
3881,2017-12-30,3,3,0
47289,2017-10-07,4,4,0
23141,2017-10-07,4,4,0
42913,2017-10-07,4,4,0
27787,2017-10-07,4,4,0
28723,2017-10-07,4,4,0
6933,2017-10-07,4,4,0
27961,2017-10-07,4,4,0
7645,2017-10-07,4,4,0
31271,2017-10-07,4,4,0
60072,2017-10-07,4,4,0
18712,2017-10-07,4,4,0
37221,2017-10-07,4,4,0
40101,2017-10-07,4,4,0
63129,2017-10-07,4,4,0
14721,2017-10-07,4,4,0
29975,2017-10-07,4,4,0
30396,2017-10-07,4,4,0
26193,2017-10-07,4,4,0
27910,2017-10-07,4,4,0
15892,2017-10-07,4,4,0
2482,2017-10-07,4,4,0
65832,2017-10-07,4,4,0
54496,2017-12-30,3,3,0
55261,2017-12-30,3,3,0
4907,2017-12-30,3,3,0
50649,2017-12-30,3,3,0
15106,2017-12-30,3,3,0
32290,2017-12-30,3,3,0
55349,2017-12-30,3,3,0
15653,2017-12-30,3,3,0
67869,2017-10-04,1,7,2
54460,2017-10-04,1,7,2
36439,2017-10-04,1,7,2
54566,2017-10-04,1,7,2
54248,2017-10-04,1,7,2
24448,2017-10-04,1,7,2
15199,2017-10-07,4,4,0
58564,2017-10-07,4,4,0
36151,2017-10-07,4,4,0
51551,2017-10-07,4,4,0
56085,2017-10-07,4,4,0
54019,2017-10-07,4,4,0
42508,2017-10-07,4,4,0
5727,2017-10-07,4,4,0
45493,2017-10-07,4,4,0
577,2017-10-07,4,4,0
59859,2017-10-07,4,4,0
30079,2017-10-07,4,4,0
24659,2017-10-07,4,4,0
49223,2017-10-07,4,4,0
36797,2017-10-07,4,4,0
38938,2017-10-07,4,4,0
37845,2017-10-07,4,4,0
62704,2017-10-07,4,4,0
3614,2017-10-07,4,4,0
28879,2017-10-07,4,4,0
37176,2017-10-07,4,4,0
22517,2017-10-07,4,4,0
37934,2017-10-07,4,4,0
37633,2017-10-07,4,4,0
20717,2017-10-07,4,4,0
3418,2017-10-07,4,4,0
57956,2017-10-07,4,4,0
38323,2017-10-07,4,4,0
49040,2017-10-07,4,4,0
61512,2017-10-07,4,4,0
67824,2017-10-07,4,4,0
62462,2017-10-07,4,4,0
53148,2017-10-07,4,4,0
59637,2016-12-31,3,3,0
50279,2017-04-01,4,9,3
14678,2017-04-29,3,9,4
5004,2017-04-29,3,9,4
3640,2017-04-29,3,9,4
59115,2017-05-27,6,9,3
14387,2017-05-27,6,9,3
30623,2017-05-27,6,9,3
51286,2017-05-27,6,9,3
67654,2017-05-27,6,9,3
61666,2017-05-27,6,9,3
48279,2017-05-27,6,9,3
54276,2017-05-27,6,9,3
37337,2017-05-27,6,9,3
49143,2017-05-27,6,9,3
51100,2016-12-31,3,3,0
47496,2017-01-27,6,10,2
50343,2017-01-27,6,10,2
63965,2017-01-27,6,10,2
47254,2017-02-25,4,9,3
33359,2017-04-01,4,9,3
5345,2017-04-01,4,9,3
49880,2017-04-01,4,9,3
31557,2017-04-01,4,9,3
10504,2017-04-29,3,9,4
59733,2017-05-27,6,9,3
58329,2017-05-27,6,9,3
11783,2017-05-27,6,9,3
41959,2017-05-27,6,9,3
10374,2017-05-27,6,9,3
61642,2017-05-27,6,9,3
31621,2017-05-27,6,9,3
27772,2017-05-27,6,9,3
60422,2017-05-27,6,9,3
20169,2017-10-04,1,7,2
62227,2017-10-04,1,7,2
66153,2017-10-04,1,7,2
29751,2017-10-04,1,7,2
9502,2017-10-04,1,7,2
46357,2017-12-30,3,3,0
40464,2016-12-31,3,3,0
43801,2016-12-31,3,3,0
16902,2016-12-31,3,3,0
7300,2016-12-31,3,3,0
64543,2016-12-31,3,3,0
51879,2016-12-31,3,3,0
30916,2016-12-31,3,3,0
42746,2016-12-31,3,3,0
64887,2016-12-31,3,3,0
27008,2016-12-31,3,3,0
36604,2017-01-27,6,10,2
26054,2017-01-27,6,10,2
9484,2017-01-27,6,10,2
37531,2017-01-27,6,10,2
18172,2017-01-27,6,10,2
24664,2017-01-27,6,10,2
43328,2017-01-27,6,10,2
33442,2017-01-27,6,10,2
62593,2017-01-27,6,10,2
53905,2017-01-27,6,10,2
22510,2017-01-27,6,10,2
66489,2017-02-25,4,9,3
5991,2017-02-25,4,9,3
37967,2017-02-25,4,9,3
31424,2017-02-25,4,9,3
8204,2017-02-25,4,9,3
7319,2017-02-25,4,9,3
55179,2017-02-25,4,9,3
42989,2017-02-25,4,9,3
53141,2017-02-25,4,9,3
59970,2017-02-25,4,9,3
67238,2017-04-01,4,9,3
65126,2017-04-01,4,9,3
55479,2017-04-01,4,9,3
38524,2017-04-01,4,9,3
54967,2017-04-01,4,9,3
57113,2017-04-01,4,9,3
8851,2017-04-01,4,9,3
46452,2017-04-01,4,9,3
38489,2017-04-01,4,9,3
39322,2017-04-01,4,9,3
41851,2017-04-01,4,9,3
25578,2017-04-01,4,9,3
26017,2017-04-01,4,9,3
11644,2017-04-01,4,9,3
48277,2017-04-01,4,9,3
22214,2017-04-01,4,9,3
21828,2017-04-01,4,9,3
52255,2017-04-29,3,9,4
26194,2017-04-29,3,9,4
22870,2017-04-29,3,9,4
49993,2017-04-29,3,9,4
47733,2017-04-29,3,9,4
41981,2017-04-29,3,9,4
49794,2017-04-29,3,9,4
59648,2017-04-29,3,9,4
43791,2017-04-29,3,9,4
34178,2017-04-29,3,9,4
36516,2017-04-29,3,9,4
29993,2017-04-29,3,9,4
26759,2017-04-29,3,9,4
58894,2017-04-29,3,9,4
66291,2017-04-29,3,9,4
56331,2017-05-27,6,9,3
33317,2017-05-27,6,9,3
50904,2017-05-27,6,9,3
35330,2017-05-27,6,9,3
60529,2017-05-27,6,9,3
20836,2017-05-27,6,9,3
7373,2017-05-27,6,9,3
4139,2017-05-27,6,9,3
44406,2017-05-27,6,9,3
9762,2017-05-27,6,9,3
27410,2017-05-27,6,9,3
66779,2017-05-27,6,9,3
3732,2017-05-27,6,9,3
44315,2017-05-27,6,9,3
56752,2017-05-27,6,9,3
50861,2017-05-27,6,9,3
686,2017-05-27,6,9,3
14351,2017-05-27,6,9,3
60612,2017-05-27,6,9,3
24691,2017-05-27,6,9,3
17425,2017-05-27,6,9,3
28404,2017-05-27,6,9,3
16337,2017-05-27,6,9,3
5667,2017-05-27,6,9,3
58768,2017-05-27,6,9,3
31637,2017-05-27,6,9,3
51382,2017-05-27,6,9,3
36426,2017-05-27,6,9,3
19636,2017-05-27,6,9,3
15644,2017-05-27,6,9,3
2703,2017-05-27,6,9,3
27280,2017-05-27,6,9,3
39639,2017-05-27,6,9,3
33750,2017-05-27,6,9,3
5726,2017-05-27,6,9,3
16483,2017-05-27,6,9,3
46740,2017-05-27,6,9,3
49480,2017-05-27,6,9,3
13368,2017-05-27,6,9,3
59749,2017-05-27,6,9,3
59622,2017-05-27,6,9,3
18044,2017-05-27,6,9,3
24430,2017-10-04,1,7,2
63278,2017-10-04,1,7,2
64204,2017-10-04,1,7,2
43728,2017-10-04,1,7,2
47867,2017-10-04,1,7,2
1646,2017-10-04,1,7,2
7290,2017-10-04,1,7,2
5846,2017-10-04,1,7,2
5787,2017-10-04,1,7,2
59263,2017-10-04,1,7,2
493,2017-10-04,1,7,2
3102,2017-10-04,1,7,2
30146,2017-10-04,1,7,2
22184,2017-10-04,1,7,2
14828,2017-10-04,1,7,2
3955,2017-10-04,1,7,2
41214,2017-10-04,1,7,2
28540,2017-10-04,1,7,2
31179,2017-10-04,1,7,2
28175,2017-10-04,1,7,2
53435,2017-12-30,3,3,0
2539,2017-12-30,3,3,0
59290,2017-12-30,3,3,0
12659,2017-12-30,3,3,0
64368,2017-12-30,3,3,0
17999,2017-12-30,3,3,0
19621,2017-12-30,3,3,0
48283,2017-12-30,3,3,0
12537,2017-12-30,3,3,0
1394,2017-10-07,4,4,0
49036,2017-10-07,4,4,0
6564,2017-10-07,4,4,0
52647,2017-10-07,4,4,0
60793,2017-10-07,4,4,0
22718,2017-10-07,4,4,0
21640,2017-10-07,4,4,0
42669,2017-10-07,4,4,0
15397,2017-10-07,4,4,0
14072,2017-10-07,4,4,0
49039,2017-10-07,4,4,0
32633,2017-12-30,3,3,0
53637,2017-12-30,3,3,0
57271,2017-12-30,3,3,0
18657,2017-12-30,3,3,0
12998,2017-12-30,3,3,0
41522,2017-12-30,3,3,0
21873,2017-12-30,3,3,0
67730,2017-12-30,3,3,0
4199,2017-12-30,3,3,0
40009,2017-10-04,1,7,2
18864,2017-10-04,1,7,2
65403,2017-10-07,4,4,0
6414,2017-10-07,4,4,0
42915,2017-10-07,4,4,0
42606,2017-10-07,4,4,0
5389,2017-10-07,4,4,0
10125,2017-10-07,4,4,0
62468,2017-10-07,4,4,0
37773,2017-10-07,4,4,0
43993,2017-10-07,4,4,0
22567,2017-10-07,4,4,0
26907,2017-10-07,4,4,0
6979,2017-10-07,4,4,0
24159,2017-10-07,4,4,0
55284,2017-10-07,4,4,0
54884,2017-10-07,4,4,0
5741,2017-10-07,4,4,0
55128,2016-12-31,3,3,0
20519,2016-12-31,3,3,0
14627,2016-12-31,3,3,0
8054,2016-12-31,3,3,0
56987,2016-12-31,3,3,0
16043,2016-12-31,3,3,0
514,2017-01-27,6,10,2
55219,2017-01-27,6,10,2
27615,2017-01-27,6,10,2
55039,2017-01-27,6,10,2
3055,2017-01-27,6,10,2
59129,2017-01-27,6,10,2
28725,2017-01-27,6,10,2
17769,2017-01-27,6,10,2
33883,2017-01-27,6,10,2
62811,2017-01-27,6,10,2
11933,2017-01-27,6,10,2
25553,2017-01-27,6,10,2
9472,2017-02-25,4,9,3
35324,2017-02-25,4,9,3
31206,2017-02-25,4,9,3
18615,2017-02-25,4,9,3
44229,2017-02-25,4,9,3
42156,2017-02-25,4,9,3
19443,2017-02-25,4,9,3
63025,2017-02-25,4,9,3
68255,2017-02-25,4,9,3
6610,2017-02-25,4,9,3
12891,2017-02-25,4,9,3
22481,2017-02-25,4,9,3
63895,2017-02-25,4,9,3
36017,2017-02-25,4,9,3
13978,2017-02-25,4,9,3
897,2017-02-25,4,9,3
27154,2017-02-25,4,9,3
20109,2017-02-25,4,9,3
66175,2017-04-01,4,9,3
27971,2017-04-01,4,9,3
32754,2017-04-01,4,9,3
8209,2017-04-01,4,9,3
16728,2017-04-01,4,9,3
32920,2017-04-01,4,9,3
39579,2017-04-01,4,9,3
41142,2017-04-01,4,9,3
44196,2017-04-01,4,9,3
21984,2017-04-01,4,9,3
7293,2017-04-01,4,9,3
41579,2017-04-01,4,9,3
27465,2017-04-01,4,9,3
