group_id,long_weekend_days,strategy_weekend_days,cost_days,long_weekend_dist,days_weekenddays_diff,days_strategy_diff
53967,4,9,3,0,1.0,-4.0
50409,4,9,3,0,1.0,-4.0
24090,4,9,3,0,0.0,-5.0
27920,4,9,3,0,0.0,-5.0
27722,4,9,3,0,1.0,-4.0
60036,4,9,3,1,1.0,-4.0
18553,4,9,3,1,1.0,-4.0
48442,4,9,3,1,1.0,-4.0
14580,4,9,3,1,1.0,-4.0
44481,4,9,3,1,2.0,-3.0
35970,4,9,3,1,1.0,-4.0
67271,4,9,3,1,1.0,-4.0
67866,4,9,3,1,1.0,-4.0
64635,4,9,3,1,1.0,-4.0
9426,4,9,3,1,1.0,-4.0
60461,4,9,3,1,1.0,-4.0
2057,4,9,3,1,2.0,-3.0
56557,4,9,3,1,0.0,-5.0
34090,4,9,3,2,1.0,-4.0
28791,4,9,3,2,1.0,-4.0
11289,4,9,3,2,1.0,-4.0
50177,4,9,3,2,1.0,-4.0
45684,4,9,3,2,1.0,-4.0
21630,4,9,3,2,2.0,-3.0
1872,4,9,3,2,2.0,-3.0
43750,4,9,3,2,0.0,-5.0
2235,4,9,3,2,1.0,-4.0
674,4,9,3,2,1.0,-4.0
30453,4,9,3,2,1.0,-4.0
13655,4,9,3,2,0.0,-5.0
31668,4,9,3,2,1.0,-4.0
24195,4,9,3,2,1.0,-4.0
65655,4,9,3,2,1.0,-4.0
13891,4,9,3,3,1.0,-4.0
18591,4,9,3,3,1.0,-4.0
66511,4,9,3,3,1.0,-4.0
53267,4,9,3,3,1.0,-4.0
66818,4,9,3,3,1.0,-4.0
20667,4,9,3,3,1.0,-4.0
2692,4,9,3,3,1.0,-4.0
35705,4,9,3,3,1.0,-4.0
59888,4,9,3,3,1.0,-4.0
41858,4,9,3,3,1.0,-4.0
30869,4,9,3,3,1.0,-4.0
36286,4,9,3,4,0.0,-5.0
35939,4,9,3,4,1.0,-4.0
47960,4,9,3,4,1.0,-4.0
17809,4,9,3,4,2.0,-3.0
27892,4,9,3,4,1.0,-4.0
16632,4,9,3,4,1.0,-4.0
8971,4,9,3,4,1.0,-4.0
39160,4,9,3,4,1.0,-4.0
56705,4,9,3,4,1.0,-4.0
55487,4,9,3,4,1.0,-4.0
43010,4,9,3,4,1.0,-4.0
66090,4,9,3,4,1.0,-4.0
18542,4,9,3,5,1.0,-4.0
62359,4,9,3,5,1.0,-4.0
4570,4,9,3,5,1.0,-4.0
27213,4,9,3,5,1.0,-4.0
58871,4,9,3,5,0.0,-5.0
20559,4,9,3,5,1.0,-4.0
15581,4,9,3,5,1.0,-4.0
35315,4,9,3,5,1.0,-4.0
5586,4,9,3,5,1.0,-4.0
17794,4,9,3,5,1.0,-4.0
59860,4,9,3,5,1.0,-4.0
42753,4,9,3,6,1.0,-4.0
42307,4,9,3,6,1.0,-4.0
45271,4,9,3,6,1.0,-4.0
11285,4,9,3,6,1.0,-4.0
21682,4,9,3,6,0.0,-5.0
39994,4,9,3,6,1.0,-4.0
45732,4,9,3,6,1.0,-4.0
62003,4,9,3,6,1.0,-4.0
63755,4,9,3,6,1.0,-4.0
7651,4,9,3,7,1.0,-4.0
9986,4,9,3,7,1.0,-4.0
40519,4,9,3,7,1.0,-4.0
22234,4,9,3,7,2.0,-3.0
7368,4,9,3,7,1.0,-4.0
34596,4,9,3,7,1.0,-4.0
24979,4,9,3,7,1.0,-4.0
11857,4,9,3,7,1.0,-4.0
34760,4,9,3,7,1.0,-4.0
65915,4,9,3,8,1.0,-4.0
30256,4,9,3,8,1.0,-4.0
41924,4,9,3,8,1.0,-4.0
218,4,9,3,8,2.0,-3.0
26038,4,9,3,8,1.0,-4.0
49190,4,9,3,8,1.0,-4.0
29846,4,9,3,8,1.0,-4.0
56992,4,9,3,9,1.0,-4.0
29820,4,9,3,9,2.0,-3.0
60135,4,9,3,9,1.0,-4.0
25235,4,9,3,9,2.0,-3.0
62928,4,9,3,9,0.0,-5.0
5705,4,9,3,9,0.0,-5.0
56090,4,9,3,9,1.0,-4.0
49358,4,9,3,9,1.0,-4.0
67595,4,9,3,10,1.0,-4.0
21050,4,9,3,10,1.0,-4.0
21137,4,9,3,10,1.0,-4.0
54014,4,9,3,10,1.0,-4.0
117,4,9,3,10,1.0,-4.0
68347,4,9,3,11,0.0,-5.0
67195,4,9,3,11,1.0,-4.0
34097,4,9,3,11,2.0,-3.0
7258,4,9,3,11,2.0,-3.0
19629,4,9,3,11,1.0,-4.0
33024,4,9,3,11,1.0,-4.0
2303,4,9,3,12,1.0,-4.0
45461,4,9,3,12,1.0,-4.0
54308,4,9,3,12,1.0,-4.0
8073,4,9,3,12,1.0,-4.0
42275,4,9,3,12,0.0,-5.0
65157,4,9,3,12,1.0,-4.0
5068,4,9,3,12,1.0,-4.0
63764,4,9,3,12,1.0,-4.0
2889,4,9,3,12,1.0,-4.0
48181,4,9,3,12,1.0,-4.0
62655,4,9,3,13,1.0,-4.0
1372,4,9,3,13,1.0,-4.0
25180,4,9,3,13,1.0,-4.0
62086,4,9,3,13,1.0,-4.0
4647,4,9,3,13,1.0,-4.0
26596,4,9,3,13,1.0,-4.0
52942,4,9,3,13,1.0,-4.0
31329,4,9,3,13,1.0,-4.0
24609,4,9,3,13,1.0,-4.0
22003,4,9,3,13,1.0,-4.0
9118,4,9,3,13,1.0,-4.0
57613,4,9,3,13,1.0,-4.0
61444,4,9,3,14,1.0,-4.0
54076,4,9,3,14,1.0,-4.0
4194,4,9,3,14,1.0,-4.0
32764,4,9,3,14,1.0,-4.0
30032,4,9,3,14,2.0,-3.0
57217,4,9,3,14,1.0,-4.0
28470,4,9,3,14,1.0,-4.0
6731,4,9,3,14,1.0,-4.0
47558,4,9,3,14,1.0,-4.0
59610,4,9,3,14,1.0,-4.0
48755,4,9,3,14,1.0,-4.0
12367,4,9,3,15,1.0,-4.0
25259,4,9,3,15,1.0,-4.0
52428,4,9,3,15,1.0,-4.0
12446,4,9,3,15,2.0,-3.0
62667,4,9,3,15,1.0,-4.0
18358,4,9,3,15,1.0,-4.0
33116,4,9,3,15,1.0,-4.0
34793,4,9,3,16,1.0,-4.0
31794,4,9,3,16,1.0,-4.0
60259,4,9,3,16,1.0,-4.0
64628,4,9,3,16,1.0,-4.0
12219,4,9,3,16,1.0,-4.0
34522,4,9,3,16,2.0,-3.0
8438,4,9,3,16,1.0,-4.0
17257,4,9,3,16,0.0,-5.0
56253,4,9,3,16,0.0,-5.0
38247,4,9,3,16,1.0,-4.0
67247,4,9,3,16,1.0,-4.0
30994,4,9,3,16,1.0,-4.0
61550,4,9,3,16,1.0,-4.0
24763,4,9,3,17,1.0,-4.0
38527,4,9,3,17,1.0,-4.0
5538,4,9,3,17,1.0,-4.0
12825,4,9,3,17,1.0,-4.0
9696,4,9,3,17,1.0,-4.0
67391,4,9,3,17,1.0,-4.0
40431,4,9,3,-17,0.0,-5.0
10030,4,9,3,-17,1.0,-4.0
21425,4,9,3,-17,1.0,-4.0
16331,4,9,3,-17,1.0,-4.0
5733,4,9,3,-17,1.0,-4.0
36435,4,9,3,-17,2.0,-3.0
39065,4,9,3,-17,1.0,-4.0
39899,4,9,3,-17,1.0,-4.0
58533,4,9,3,-17,0.0,-5.0
54980,4,9,3,-17,1.0,-4.0
27279,4,9,3,-17,1.0,-4.0
66697,4,9,3,-17,1.0,-4.0
43603,4,9,3,-17,1.0,-4.0
40111,4,9,3,-17,1.0,-4.0
36278,4,9,3,-17,1.0,-4.0
21108,4,9,3,-16,0.0,-5.0
60429,4,9,3,-16,1.0,-4.0
32415,4,9,3,-16,1.0,-4.0
50229,4,9,3,-16,1.0,-4.0
7982,4,9,3,-16,1.0,-4.0
42311,4,9,3,-16,1.0,-4.0
28490,4,9,3,-15,1.0,-4.0
37888,4,9,3,-15,1.0,-4.0
4555,4,9,3,-15,1.0,-4.0
46580,4,9,3,-15,1.0,-4.0
25385,4,9,3,-15,0.0,-5.0
58973,4,9,3,-15,0.0,-5.0
12957,4,9,3,-15,1.0,-4.0
21523,4,9,3,-15,1.0,-4.0
27289,4,9,3,-15,1.0,-4.0
25773,4,9,3,-15,1.0,-4.0
56389,4,9,3,-15,1.0,-4.0
31189,4,9,3,-15,1.0,-4.0
56313,4,9,3,-14,1.0,-4.0
28263,4,9,3,-14,1.0,-4.0
29647,4,9,3,-14,1.0,-4.0
12635,4,9,3,-14,1.0,-4.0
56949,4,9,3,-14,1.0,-4.0
40249,4,9,3,-14,0.0,-5.0
46259,4,9,3,-14,1.0,-4.0
36419,4,9,3,-14,1.0,-4.0
34968,4,9,3,-14,1.0,-4.0
2452,4,9,3,-14,1.0,-4.0
43817,4,9,3,-14,1.0,-4.0
917,4,9,3,-14,2.0,-3.0
20433,4,9,3,-14,1.0,-4.0
27076,4,9,3,-14,1.0,-4.0
20521,4,9,3,-14,1.0,-4.0
23770,4,9,3,-13,1.0,-4.0
62739,4,9,3,-13,1.0,-4.0
25481,4,9,3,-13,2.0,-3.0
38832,4,9,3,-13,1.0,-4.0
24366,4,9,3,-13,1.0,-4.0
10708,4,9,3,-13,1.0,-4.0
62773,4,9,3,-12,1.0,-4.0
13578,4,9,3,-12,1.0,-4.0
3350,4,9,3,-12,1.0,-4.0
31763,4,9,3,-12,2.0,-3.0
7099,4,9,3,-12,1.0,-4.0
19857,4,9,3,-12,0.0,-5.0
43948,4,9,3,-12,1.0,-4.0
1059,4,9,3,-12,1.0,-4.0
868,4,9,3,-12,1.0,-4.0
14069,4,9,3,-11,1.0,-4.0
55432,4,9,3,-11,1.0,-4.0
48454,4,9,3,-11,1.0,-4.0
48689,4,9,3,-11,1.0,-4.0
53315,4,9,3,-11,1.0,-4.0
47416,4,9,3,-11,2.0,-3.0
56208,4,9,3,-11,1.0,-4.0
56907,4,9,3,-10,0.0,-5.0
55533,4,9,3,-10,0.0,-5.0
67433,4,9,3,-10,1.0,-4.0
7433,4,9,3,-10,1.0,-4.0
4949,4,9,3,-10,1.0,-4.0
59012,4,9,3,-10,1.0,-4.0
50920,4,9,3,-10,1.0,-4.0
33248,4,9,3,-10,1.0,-4.0
28231,4,9,3,-10,0.0,-5.0
59068,4,9,3,-10,1.0,-4.0
60679,4,9,3,-9,1.0,-4.0
16080,4,9,3,-9,1.0,-4.0
45648,4,9,3,-9,1.0,-4.0
52446,4,9,3,-9,1.0,-4.0
63377,4,9,3,-9,0.0,-5.0
58678,4,9,3,-9,1.0,-4.0
29780,4,9,3,-9,1.0,-4.0
42319,4,9,3,-9,1.0,-4.0
1196,4,9,3,-9,1.0,-4.0
17872,4,9,3,-9,1.0,-4.0
30564,4,9,3,-9,1.0,-4.0
52200,4,9,3,-8,0.0,-5.0
33083,4,9,3,-8,1.0,-4.0
29033,4,9,3,-8,1.0,-4.0
67243,4,9,3,-8,1.0,-4.0
62878,4,9,3,-8,1.0,-4.0
50490,4,9,3,-8,1.0,-4.0
29812,4,9,3,-8,1.0,-4.0
31428,4,9,3,-8,1.0,-4.0
27721,4,9,3,-8,1.0,-4.0
7601,4,9,3,-8,0.0,-5.0
7856,4,9,3,-8,1.0,-4.0
27097,4,9,3,-8,1.0,-4.0
39240,4,9,3,-8,1.0,-4.0
19153,4,9,3,-8,1.0,-4.0
60110,4,9,3,-8,1.0,-4.0
16876,4,9,3,-8,1.0,-4.0
29136,4,9,3,-7,0.0,-5.0
32371,4,9,3,-7,1.0,-4.0
4938,4,9,3,-7,1.0,-4.0
51916,4,9,3,-7,1.0,-4.0
5413,4,9,3,-7,1.0,-4.0
48886,4,9,3,-7,1.0,-4.0
7186,4,9,3,-7,1.0,-4.0
23316,4,9,3,-7,2.0,-3.0
31292,4,9,3,-7,1.0,-4.0
61098,4,9,3,-7,1.0,-4.0
51179,4,9,3,-7,0.0,-5.0
16276,4,9,3,-7,1.0,-4.0
10932,4,9,3,-7,1.0,-4.0
42898,4,9,3,-7,1.0,-4.0
41212,4,9,3,-7,1.0,-4.0
7214,4,9,3,-7,1.0,-4.0
62914,4,9,3,-7,1.0,-4.0
33271,4,9,3,-7,1.0,-4.0
63199,4,9,3,-7,1.0,-4.0
45121,4,9,3,-7,1.0,-4.0
27734,4,9,3,-7,1.0,-4.0
16775,4,9,3,-6,1.0,-4.0
34883,4,9,3,-6,1.0,-4.0
24456,4,9,3,-6,1.0,-4.0
7486,4,9,3,-6,1.0,-4.0
58947,4,9,3,-6,1.0,-4.0
68016,4,9,3,-6,2.0,-3.0
34771,4,9,3,-6,1.0,-4.0
43764,4,9,3,-6,1.0,-4.0
1112,4,9,3,-6,1.0,-4.0
4146,4,9,3,-6,1.0,-4.0
46077,4,9,3,-5,0.0,-5.0
62402,4,9,3,-5,1.0,-4.0
29529,4,9,3,-5,1.0,-4.0
24302,4,9,3,-5,1.0,-4.0
55014,4,9,3,-5,2.0,-3.0
9281,4,9,3,-5,1.0,-4.0
56029,4,9,3,-5,1.0,-4.0
39745,4,9,3,-5,1.0,-4.0
40690,4,9,3,-5,1.0,-4.0
67709,4,9,3,-5,1.0,-4.0
59510,4,9,3,-5,1.0,-4.0
45350,4,9,3,-5,1.0,-4.0
55795,4,9,3,-5,1.0,-4.0
16453,4,9,3,-5,1.0,-4.0
1734,4,9,3,-5,1.0,-4.0
51532,4,9,3,-4,0.0,-5.0
44638,4,9,3,-4,1.0,-4.0
4186,4,9,3,-4,1.0,-4.0
47998,4,9,3,-4,1.0,-4.0
48485,4,9,3,-4,1.0,-4.0
29186,4,9,3,-4,1.0,-4.0
39485,4,9,3,-4,1.0,-4.0
31238,4,9,3,-4,1.0,-4.0
22293,4,9,3,-4,1.0,-4.0
66529,4,9,3,-4,1.0,-4.0
59161,4,9,3,-4,1.0,-4.0
51140,4,9,3,-4,2.0,-3.0
33147,4,9,3,-3,1.0,-4.0
29935,4,9,3,-3,1.0,-4.0
47034,4,9,3,-3,1.0,-4.0
25192,4,9,3,-3,1.0,-4.0
25439,4,9,3,-3,2.0,-3.0
38119,4,9,3,-3,1.0,-4.0
8539,4,9,3,-3,1.0,-4.0
27389,4,9,3,-3,2.0,-3.0
42558,4,9,3,-3,1.0,-4.0
46291,4,9,3,-3,1.0,-4.0
31019,4,9,3,-3,1.0,-4.0
52941,4,9,3,-3,1.0,-4.0
67588,4,9,3,-3,1.0,-4.0
28600,4,9,3,-3,1.0,-4.0
37897,4,9,3,-3,1.0,-4.0
4389,4,9,3,-2,1.0,-4.0
21631,4,9,3,-2,1.0,-4.0
51139,4,9,3,-2,1.0,-4.0
9536,4,9,3,-2,1.0,-4.0
65441,4,9,3,-2,1.0,-4.0
54438,4,9,3,-2,1.0,-4.0
35335,4,9,3,-2,1.0,-4.0
23185,4,9,3,-2,1.0,-4.0
47455,4,9,3,-2,1.0,-4.0
36128,4,9,3,-1,1.0,-4.0
63230,4,9,3,-1,1.0,-4.0
29692,4,9,3,-1,1.0,-4.0
58997,4,9,3,-1,1.0,-4.0
47577,4,9,3,-1,1.0,-4.0
61169,4,9,3,-1,1.0,-4.0
1810,4,9,3,-1,1.0,-4.0
62567,4,9,3,-1,1.0,-4.0
7774,4,9,3,-1,1.0,-4.0
26506,4,9,3,-1,1.0,-4.0
51736,4,9,3,-1,1.0,-4.0
45628,4,9,3,-1,1.0,-4.0
34812,4,9,3,-1,1.0,-4.0
67415,4,9,3,0,1.0,-4.0
43443,4,9,3,0,1.0,-4.0
29451,4,9,3,0,1.0,-4.0
5923,4,9,3,0,2.0,-3.0
16033,4,9,3,0,1.0,-4.0
14243,4,9,3,0,1.0,-4.0
50613,4,9,3,0,1.0,-4.0
10000,4,9,3,0,1.0,-4.0
3387,4,9,3,0,1.0,-4.0
1063,4,9,3,0,1.0,-4.0
19885,4,9,3,0,1.0,-4.0
9833,4,9,3,0,1.0,-4.0
6151,4,9,3,0,1.0,-4.0
17124,4,9,3,0,1.0,-4.0
26163,4,9,3,0,1.0,-4.0
68241,4,9,3,0,1.0,-4.0
22578,4,9,3,0,1.0,-4.0
6548,4,9,3,0,1.0,-4.0
39493,4,9,3,0,1.0,-4.0
20943,4,9,3,1,1.0,-4.0
23349,4,9,3,1,1.0,-4.0
15114,4,9,3,1,1.0,-4.0
2779,4,9,3,1,1.0,-4.0
20439,4,9,3,1,2.0,-3.0
64682,4,9,3,1,1.0,-4.0
65861,4,9,3,1,1.0,-4.0
61094,4,9,3,1,1.0,-4.0
68142,4,9,3,1,1.0,-4.0
23890,4,9,3,1,1.0,-4.0
52145,4,9,3,1,1.0,-4.0
20672,4,9,3,1,1.0,-4.0
13823,4,9,3,1,1.0,-4.0
63163,4,9,3,2,1.0,-4.0
16234,4,9,3,2,1.0,-4.0
38241,4,9,3,2,1.0,-4.0
49347,4,9,3,2,1.0,-4.0
32340,4,9,3,2,1.0,-4.0
52824,4,9,3,2,1.0,-4.0
22307,4,9,3,2,1.0,-4.0
64003,4,9,3,2,2.0,-3.0
57003,4,9,3,2,1.0,-4.0
33810,4,9,3,2,1.0,-4.0
42577,4,9,3,2,1.0,-4.0
54112,4,9,3,2,1.0,-4.0
46874,4,9,3,2,1.0,-4.0
34456,4,9,3,2,1.0,-4.0
65746,4,9,3,3,0.0,-5.0
44346,4,9,3,3,1.0,-4.0
36280,4,9,3,3,1.0,-4.0
40333,4,9,3,3,1.0,-4.0
6865,4,9,3,3,1.0,-4.0
59209,4,9,3,3,1.0,-4.0
8360,4,9,3,3,1.0,-4.0
36561,4,9,3,3,1.0,-4.0
27205,4,9,3,3,1.0,-4.0
68494,4,9,3,3,1.0,-4.0
6799,4,9,3,3,1.0,-4.0
18469,4,9,3,3,1.0,-4.0
1352,4,9,3,3,1.0,-4.0
57609,4,9,3,3,1.0,-4.0
24718,4,9,3,4,0.0,-5.0
43129,4,9,3,4,1.0,-4.0
320,4,9,3,4,1.0,-4.0
40688,4,9,3,4,1.0,-4.0
55015,4,9,3,4,1.0,-4.0
22869,4,9,3,4,1.0,-4.0
27841,4,9,3,4,1.0,-4.0
40762,4,9,3,4,1.0,-4.0
51312,4,9,3,4,1.0,-4.0
39618,4,9,3,4,1.0,-4.0
50761,4,9,3,4,1.0,-4.0
58284,4,9,3,4,1.0,-4.0
10437,4,9,3,4,1.0,-4.0
24738,4,9,3,4,1.0,-4.0
12061,4,9,3,5,1.0,-4.0
41888,4,9,3,5,1.0,-4.0
9481,4,9,3,5,1.0,-4.0
42064,4,9,3,5,1.0,-4.0
59373,4,9,3,5,1.0,-4.0
59754,4,9,3,5,1.0,-4.0
15707,4,9,3,5,1.0,-4.0
12281,4,9,3,5,1.0,-4.0
65689,4,9,3,6,1.0,-4.0
20797,4,9,3,6,1.0,-4.0
68011,4,9,3,6,1.0,-4.0
66563,4,9,3,6,1.0,-4.0
36544,4,9,3,6,1.0,-4.0
2405,4,9,3,6,1.0,-4.0
54785,4,9,3,6,1.0,-4.0
43953,4,9,3,6,1.0,-4.0
33989,4,9,3,6,1.0,-4.0
21164,4,9,3,7,1.0,-4.0
55034,4,9,3,7,1.0,-4.0
62028,4,9,3,7,1.0,-4.0
24683,4,9,3,7,1.0,-4.0
27696,4,9,3,7,1.0,-4.0
17062,4,9,3,8,2.0,-3.0
57902,4,9,3,8,1.0,-4.0
48616,4,9,3,8,1.0,-4.0
24126,4,9,3,8,1.0,-4.0
60756,4,9,3,8,1.0,-4.0
45474,4,9,3,8,1.0,-4.0
68557,4,9,3,9,1.0,-4.0
19872,4,9,3,9,1.0,-4.0
273,4,9,3,9,1.0,-4.0
12545,4,9,3,9,1.0,-4.0
20853,4,9,3,9,1.0,-4.0
42973,4,9,3,9,1.0,-4.0
23482,4,9,3,9,1.0,-4.0
10644,4,9,3,9,1.0,-4.0
57330,4,9,3,9,1.0,-4.0
23396,4,9,3,9,1.0,-4.0
54229,4,9,3,9,1.0,-4.0
47174,4,9,3,9,1.0,-4.0
6289,4,9,3,9,1.0,-4.0
53185,4,9,3,9,1.0,-4.0
58364,4,9,3,10,0.0,-5.0
58593,4,9,3,10,1.0,-4.0
60629,4,9,3,10,1.0,-4.0
55218,4,9,3,10,1.0,-4.0
1848,4,9,3,10,1.0,-4.0
43009,4,9,3,10,1.0,-4.0
57771,4,9,3,10,1.0,-4.0
53056,4,9,3,10,1.0,-4.0
39748,4,9,3,10,1.0,-4.0
53763,4,9,3,10,1.0,-4.0
15523,4,9,3,10,1.0,-4.0
27030,4,9,3,10,2.0,-3.0
17726,4,9,3,11,1.0,-4.0
38839,4,9,3,11,1.0,-4.0
23629,4,9,3,11,1.0,-4.0
60009,4,9,3,11,1.0,-4.0
36607,4,9,3,11,1.0,-4.0
56905,4,9,3,11,1.0,-4.0
31941,4,9,3,11,1.0,-4.0
15014,4,9,3,11,1.0,-4.0
13460,4,9,3,11,1.0,-4.0
15485,4,9,3,11,1.0,-4.0
56537,4,9,3,12,1.0,-4.0
23448,4,9,3,12,1.0,-4.0
42916,4,9,3,12,1.0,-4.0
55914,4,9,3,12,1.0,-4.0
57755,4,9,3,12,1.0,-4.0
42591,4,9,3,12,1.0,-4.0
14462,4,9,3,12,0.0,-5.0
30426,4,9,3,12,1.0,-4.0
49174,4,9,3,12,1.0,-4.0
34324,4,9,3,12,1.0,-4.0
3968,4,9,3,12,1.0,-4.0
48583,4,9,3,12,1.0,-4.0
9325,4,9,3,12,1.0,-4.0
4042,4,9,3,12,1.0,-4.0
43939,4,9,3,13,1.0,-4.0
56078,4,9,3,13,1.0,-4.0
58290,4,9,3,13,1.0,-4.0
4903,4,9,3,13,1.0,-4.0
18520,4,9,3,13,1.0,-4.0
62287,4,9,3,13,0.0,-5.0
27786,4,9,3,13,1.0,-4.0
41711,4,9,3,13,1.0,-4.0
21272,4,9,3,13,1.0,-4.0
8439,4,9,3,13,1.0,-4.0
58075,4,9,3,13,1.0,-4.0
2960,4,9,3,13,1.0,-4.0
48001,4,9,3,13,1.0,-4.0
22584,4,9,3,14,1.0,-4.0
53877,4,9,3,14,1.0,-4.0
8519,4,9,3,14,1.0,-4.0
39439,4,9,3,14,2.0,-3.0
37287,4,9,3,14,1.0,-4.0
24130,4,9,3,14,1.0,-4.0
6939,4,9,3,14,0.0,-5.0
30742,4,9,3,14,1.0,-4.0
1081,4,9,3,14,1.0,-4.0
4896,4,9,3,14,1.0,-4.0
2200,4,9,3,14,1.0,-4.0
18389,4,9,3,14,1.0,-4.0
54343,4,9,3,14,1.0,-4.0
18380,4,9,3,14,0.0,-5.0
29619,4,9,3,14,1.0,-4.0
63932,4,9,3,14,1.0,-4.0
57199,4,9,3,14,1.0,-4.0
61227,3,9,4,-13,2.0,-4.0
47494,3,9,4,-13,2.0,-4.0
5039,3,9,4,-13,3.0,-3.0
19876,3,9,4,-13,2.0,-4.0
37390,3,9,4,-13,2.0,-4.0
9030,3,9,4,-13,2.0,-4.0
15582,3,9,4,-13,2.0,-4.0
57291,3,9,4,-13,2.0,-4.0
34840,3,9,4,-12,2.0,-4.0
39249,3,9,4,-12,2.0,-4.0
26242,3,9,4,-12,2.0,-4.0
10535,3,9,4,-12,2.0,-4.0
14204,3,9,4,-11,1.0,-5.0
28262,3,9,4,-11,2.0,-4.0
49884,3,9,4,-11,2.0,-4.0
55427,3,9,4,-11,2.0,-4.0
59356,3,9,4,-11,2.0,-4.0
58135,3,9,4,-11,2.0,-4.0
8983,3,9,4,-11,3.0,-3.0
20084,3,9,4,-10,1.0,-5.0
15237,3,9,4,-10,2.0,-4.0
51687,3,9,4,-10,2.0,-4.0
2744,3,9,4,-10,2.0,-4.0
56096,3,9,4,-10,2.0,-4.0
44482,3,9,4,-10,2.0,-4.0
163,3,9,4,-10,2.0,-4.0
29317,3,9,4,-10,2.0,-4.0
61802,3,9,4,-10,2.0,-4.0
21052,3,9,4,-10,2.0,-4.0
25636,3,9,4,-10,2.0,-4.0
56570,3,9,4,-10,2.0,-4.0
42090,3,9,4,-9,2.0,-4.0
6892,3,9,4,-9,2.0,-4.0
44191,3,9,4,-9,2.0,-4.0
49768,3,9,4,-9,2.0,-4.0
42082,3,9,4,-9,2.0,-4.0
26265,3,9,4,-9,2.0,-4.0
13964,3,9,4,-9,1.0,-5.0
41643,3,9,4,-9,2.0,-4.0
38591,3,9,4,-9,2.0,-4.0
50935,3,9,4,-9,2.0,-4.0
47351,3,9,4,-9,2.0,-4.0
18034,3,9,4,-8,2.0,-4.0
478,3,9,4,-8,2.0,-4.0
51823,3,9,4,-8,2.0,-4.0
52141,3,9,4,-8,2.0,-4.0
60722,3,9,4,-8,2.0,-4.0
61985,3,9,4,-8,2.0,-4.0
23314,3,9,4,-8,2.0,-4.0
67104,3,9,4,-8,1.0,-5.0
67550,3,9,4,-8,2.0,-4.0
16582,3,9,4,-8,2.0,-4.0
61735,3,9,4,-8,2.0,-4.0
12232,3,9,4,-8,2.0,-4.0
19768,3,9,4,-8,2.0,-4.0
17075,3,9,4,-7,2.0,-4.0
5303,3,9,4,-7,2.0,-4.0
36558,3,9,4,-7,2.0,-4.0
16224,3,9,4,-7,2.0,-4.0
39764,3,9,4,-7,3.0,-3.0
9560,3,9,4,-7,2.0,-4.0
41297,3,9,4,-7,1.0,-5.0
1086,3,9,4,-7,2.0,-4.0
35085,3,9,4,-7,2.0,-4.0
62014,3,9,4,-7,2.0,-4.0
54973,3,9,4,-7,2.0,-4.0
50393,3,9,4,-7,2.0,-4.0
40397,3,9,4,-7,2.0,-4.0
11548,3,9,4,-7,2.0,-4.0
26724,3,9,4,-7,2.0,-4.0
38570,3,9,4,-7,1.0,-5.0
45085,3,9,4,-6,2.0,-4.0
66719,3,9,4,-6,2.0,-4.0
40055,3,9,4,-6,2.0,-4.0
32454,3,9,4,-6,2.0,-4.0
49704,3,9,4,-6,2.0,-4.0
66449,3,9,4,-6,3.0,-3.0
14681,3,9,4,-6,1.0,-5.0
61742,3,9,4,-6,2.0,-4.0
11779,3,9,4,-6,2.0,-4.0
36446,3,9,4,-6,2.0,-4.0
63056,3,9,4,-6,2.0,-4.0
24490,3,9,4,-6,2.0,-4.0
5251,3,9,4,-6,2.0,-4.0
21183,3,9,4,-6,2.0,-4.0
59498,3,9,4,-5,2.0,-4.0
40218,3,9,4,-5,2.0,-4.0
47971,3,9,4,-5,2.0,-4.0
7487,3,9,4,-5,2.0,-4.0
6579,3,9,4,-5,2.0,-4.0
21252,3,9,4,-5,1.0,-5.0
59490,3,9,4,-5,2.0,-4.0
35100,3,9,4,-5,2.0,-4.0
60971,3,9,4,-5,2.0,-4.0
19201,3,9,4,-4,2.0,-4.0
2740,3,9,4,-4,2.0,-4.0
54012,3,9,4,-4,2.0,-4.0
30583,3,9,4,-4,2.0,-4.0
23285,3,9,4,-4,2.0,-4.0
45914,3,9,4,-4,2.0,-4.0
49680,3,9,4,-4,2.0,-4.0
52515,3,9,4,-4,2.0,-4.0
36088,3,9,4,-4,2.0,-4.0
55463,3,9,4,-3,1.0,-5.0
26176,3,9,4,-3,2.0,-4.0
50184,3,9,4,-3,2.0,-4.0
49006,3,9,4,-3,2.0,-4.0
10039,3,9,4,-3,2.0,-4.0
24920,3,9,4,-3,3.0,-3.0
41488,3,9,4,-3,2.0,-4.0
32289,3,9,4,-3,2.0,-4.0
10598,3,9,4,-3,2.0,-4.0
50005,3,9,4,-2,2.0,-4.0
8281,3,9,4,-2,2.0,-4.0
68020,3,9,4,-2,2.0,-4.0
39475,3,9,4,-2,2.0,-4.0
47903,3,9,4,-2,2.0,-4.0
43390,3,9,4,-2,2.0,-4.0
39129,3,9,4,-2,2.0,-4.0
7284,3,9,4,-2,2.0,-4.0
68067,3,9,4,-2,2.0,-4.0
8245,3,9,4,-2,2.0,-4.0
64299,3,9,4,-2,2.0,-4.0
52491,3,9,4,-1,2.0,-4.0
41127,3,9,4,-1,2.0,-4.0
39856,3,9,4,-1,2.0,-4.0
17150,3,9,4,-1,2.0,-4.0
